1930,Belgium,Nikolaas HOYDONCKX,,DF,,/worldfootball/statisticsandrecords/players/player=51046/index.html
1930,Belgium,Pierre BRAINE,,MF,,/worldfootball/statisticsandrecords/players/player=69427/index.html
1930,Belgium,Theodore NOUWENS,,DF,,/worldfootball/statisticsandrecords/players/player=55277/index.html
1930,Bolivia,Casiano CHAVARRIA,,DF,,/worldfootball/statisticsandrecords/players/player=47563/index.html
1930,Bolivia,Diogenes LARA,,MF,,/worldfootball/statisticsandrecords/players/player=52741/index.html
1930,Bolivia,Eduardo REYES ORTIZ,,FW,,/worldfootball/statisticsandrecords/players/player=55659/index.html
1930,Bolivia,Gumercindo GOMEZ,,FW,,/worldfootball/statisticsandrecords/players/player=50043/index.html
1930,Bolivia,Jesus BERMUDEZ,,GK,,/worldfootball/statisticsandrecords/players/player=46508/index.html
1930,Bolivia,Jorge ARGOTE,,MF,,/worldfootball/statisticsandrecords/players/player=45770/index.html
1930,Bolivia,Jorge BALDERRAMA,,MF,,/worldfootball/statisticsandrecords/players/player=59327/index.html
1930,Bolivia,Jose BUSTAMANTE,,FW,,/worldfootball/statisticsandrecords/players/player=47093/index.html
1930,Bolivia,Jose NOYA,,FW,,/worldfootball/statisticsandrecords/players/player=69392/index.html
1930,Bolivia,Luis REYES PENARANDA,,DF,,/worldfootball/statisticsandrecords/players/player=69396/index.html
1930,Bolivia,Mario ALBORTA,,FW,,/worldfootball/statisticsandrecords/players/player=45355/index.html
1930,Bolivia,Miguel BRITO,,MF,,/worldfootball/statisticsandrecords/players/player=69391/index.html
1930,Bolivia,Miguel MURILLO,,GK,,/worldfootball/statisticsandrecords/players/player=69395/index.html
1930,Bolivia,Rafael MENDEZ,,FW,,/worldfootball/statisticsandrecords/players/player=54090/index.html
1930,Bolivia,Renato SAINZ,,MF,,/worldfootball/statisticsandrecords/players/player=57350/index.html
1930,Bolivia,Rene FERNANDEZ,,FW,,/worldfootball/statisticsandrecords/players/player=49356/index.html
1930,Bolivia,Segundo DURANDAL,,DF,,/worldfootball/statisticsandrecords/players/player=48795/index.html
1930,Brazil,ARAKEN,,FW,,/worldfootball/statisticsandrecords/players/player=69382/index.html
1930,Brazil,BENEDICTO,,FW,,/worldfootball/statisticsandrecords/players/player=54113/index.html
1930,Brazil,BENVENUTTO,,MF,,/worldfootball/statisticsandrecords/players/player=69385/index.html
1930,Brazil,BRILHANTE,,DF,,/worldfootball/statisticsandrecords/players/player=69380/index.html
1930,Brazil,CARVALHO LEITE,,FW,,/worldfootball/statisticsandrecords/players/player=52919/index.html
1930,Brazil,DOCA,,FW,,/worldfootball/statisticsandrecords/players/player=69386/index.html
1930,Brazil,FAUSTO,,MF,,/worldfootball/statisticsandrecords/players/player=213736/index.html
1930,Brazil,FERNANDO GIUDICELLI,,MF,,/worldfootball/statisticsandrecords/players/player=49982/index.html
1930,Brazil,FORTES,,MF,,/worldfootball/statisticsandrecords/players/player=69388/index.html
1930,Brazil,HERMOGENES,,MF,,/worldfootball/statisticsandrecords/players/player=49521/index.html
1930,Brazil,ITALIA,,DF,,/worldfootball/statisticsandrecords/players/player=49890/index.html
1930,Brazil,IVAN MARIZ,,MF,,/worldfootball/statisticsandrecords/players/player=182216/index.html
1930,Brazil,JOEL,,GK,,/worldfootball/statisticsandrecords/players/player=54443/index.html
1930,Brazil,MANOELZINHO,,FW,,/worldfootball/statisticsandrecords/players/player=69390/index.html
1930,Brazil,MODERATO,,FW,,/worldfootball/statisticsandrecords/players/player=59994/index.html
1930,Brazil,NILO,,FW,,/worldfootball/statisticsandrecords/players/player=63824/index.html
1930,Brazil,OSCARINO,,MF,,/worldfootball/statisticsandrecords/players/player=48009/index.html
1930,Brazil,PAMPLONA,,MF,,/worldfootball/statisticsandrecords/players/player=69387/index.html
1930,Brazil,POLY,,FW,,/worldfootball/statisticsandrecords/players/player=56861/index.html
1930,Brazil,PREGUINHO,,FW,,/worldfootball/statisticsandrecords/players/player=63823/index.html
1930,Brazil,RUSSINHO,,FW,,/worldfootball/statisticsandrecords/players/player=63822/index.html
1930,Brazil,TEOPHILO,,FW,,/worldfootball/statisticsandrecords/players/player=56107/index.html
1930,Brazil,VELLOSO,,GK,,/worldfootball/statisticsandrecords/players/player=63820/index.html
1930,Brazil,ZE LUIS,,DF,,/worldfootball/statisticsandrecords/players/player=63821/index.html
1930,Chile,Arturo CODDOU,,FW,,/worldfootball/statisticsandrecords/players/player=69374/index.html
1930,Chile,Arturo TORRES,,MF,,/worldfootball/statisticsandrecords/players/player=59059/index.html
1930,Chile,Carlos SCHNEBERGER,,FW,,/worldfootball/statisticsandrecords/players/player=57675/index.html
1930,Chile,Carlos VIDAL,,FW,,/worldfootball/statisticsandrecords/players/player=59596/index.html
1930,Chile,Casimiro TORRES,,MF,,/worldfootball/statisticsandrecords/players/player=59062/index.html
1930,Chile,Cesar ESPINOZA,,GK,,/worldfootball/statisticsandrecords/players/player=170944/index.html
1930,Chile,Eberardo VILLALOBOS,,FW,,/worldfootball/statisticsandrecords/players/player=59629/index.html
1930,Chile,Ernesto CHAPARRO,,DF,,/worldfootball/statisticsandrecords/players/player=47536/index.html
1930,Chile,Guillermo ARELLANO,,FW,,/worldfootball/statisticsandrecords/players/player=45761/index.html
1930,Chile,Guillermo RIVEROS,,DF,,/worldfootball/statisticsandrecords/players/player=69373/index.html
1930,Chile,Guillermo SAAVEDRA,,MF,,/worldfootball/statisticsandrecords/players/player=57265/index.html
1930,Chile,Guillermo SUBIABRE,,FW,,/worldfootball/statisticsandrecords/players/player=58531/index.html
1930,Chile,Horacio MUNOZ,,FW,,/worldfootball/statisticsandrecords/players/player=69375/index.html
1930,Chile,Humberto ELGUETA,,MF,,/worldfootball/statisticsandrecords/players/player=69371/index.html
1930,Chile,Juan AGUILERA,,FW,,/worldfootball/statisticsandrecords/players/player=45071/index.html
1930,Chile,Roberto CORTES,,GK,,/worldfootball/statisticsandrecords/players/player=47995/index.html
1930,Chile,Tomas OJEDA,,FW,,/worldfootball/statisticsandrecords/players/player=55487/index.html
1930,Chile,Ulises POIRIER,,DF,,/worldfootball/statisticsandrecords/players/player=56356/index.html
1930,Chile,Victor MORALES,,DF,,/worldfootball/statisticsandrecords/players/player=54493/index.html
1930,France,Alex THEPOT,,GK,,/worldfootball/statisticsandrecords/players/player=58899/index.html
1930,France,Alex VILLAPLANE,,MF,,/worldfootball/statisticsandrecords/players/player=59637/index.html
1930,France,Andre MASCHINOT,,FW,,/worldfootball/statisticsandrecords/players/player=53765/index.html
1930,France,Andre TASSIN,,GK,,/worldfootball/statisticsandrecords/players/player=69366/index.html
1930,France,Augustin CHANTREL,,MF,,/worldfootball/statisticsandrecords/players/player=47531/index.html
1930,France,Celestin DELMER,,MF,,/worldfootball/statisticsandrecords/players/player=48405/index.html
1930,France,Edmond DELFOUR,,FW,,/worldfootball/statisticsandrecords/players/player=48382/index.html
1930,France,Emile VEINANTE,,FW,,/worldfootball/statisticsandrecords/players/player=59523/index.html
1930,France,Ernest LIBERATI,,FW,,/worldfootball/statisticsandrecords/players/player=53011/index.html
1930,France,Etienne MATTLER,,DF,,/worldfootball/statisticsandrecords/players/player=53852/index.html
1930,France,Jean LAURENT,,MF,,/worldfootball/statisticsandrecords/players/player=69368/index.html
1930,France,Lucien LAURENT,,FW,,/worldfootball/statisticsandrecords/players/player=29657/index.html
1930,France,Marcel CAPELLE,,DF,,/worldfootball/statisticsandrecords/players/player=47273/index.html
1930,France,Marcel LANGILLER,,FW,,/worldfootball/statisticsandrecords/players/player=52726/index.html
1930,France,Marcel PINEL,,MF,,/worldfootball/statisticsandrecords/players/player=56299/index.html
1930,France,Nouma ANDOIRE,,DF,,/worldfootball/statisticsandrecords/players/player=69367/index.html
1930,Mexico,Alfredo SANCHEZ,,MF,,/worldfootball/statisticsandrecords/players/player=57483/index.html
1930,Mexico,Dionisio MEJIA,,FW,,/worldfootball/statisticsandrecords/players/player=54039/index.html
1930,Mexico,Efrain AMEZCUA,,MF,,/worldfootball/statisticsandrecords/players/player=45536/index.html
1930,Mexico,Felipe OLIVARES,,FW,,/worldfootball/statisticsandrecords/players/player=55525/index.html
1930,Mexico,Felipe ROSAS,,MF,,/worldfootball/statisticsandrecords/players/player=57129/index.html
1930,Mexico,Francisco GARZA GUTIERREZ,,DF,,/worldfootball/statisticsandrecords/players/player=50383/index.html
1930,Mexico,Hilario LOPEZ,,FW,,/worldfootball/statisticsandrecords/players/player=53170/index.html
1930,Mexico,Isidoro SOTA,,GK,,/worldfootball/statisticsandrecords/players/player=58282/index.html
1930,Mexico,Jesus CASTRO,,FW,,/worldfootball/statisticsandrecords/players/player=69369/index.html
1930,Mexico,Jose RUIZ,,FW,,/worldfootball/statisticsandrecords/players/player=57207/index.html
1930,Mexico,Juan CARRENO,,FW,,/worldfootball/statisticsandrecords/players/player=47331/index.html
1930,Mexico,Luis PEREZ,,FW,,/worldfootball/statisticsandrecords/players/player=182417/index.html
1930,Mexico,Manuel ROSAS,,DF,,/worldfootball/statisticsandrecords/players/player=57131/index.html
1930,Mexico,Oscar BONFIGLIO,,GK,,/worldfootball/statisticsandrecords/players/player=46750/index.html
1930,Mexico,Rafael GARZA,,DF,,/worldfootball/statisticsandrecords/players/player=50387/index.html
1930,Mexico,Raimundo RODRIGUEZ,,MF,,/worldfootball/statisticsandrecords/players/player=57027/index.html
1930,Mexico,Roberto GAYON,,FW,,/worldfootball/statisticsandrecords/players/player=49834/index.html
1930,Paraguay,Amadeo ORTEGA,,FW,,/worldfootball/statisticsandrecords/players/player=69435/index.html
1930,Paraguay,Aurelio GONZALEZ,,FW,,/worldfootball/statisticsandrecords/players/player=50080/index.html
1930,Paraguay,Bernabe RIVERA,,FW,,/worldfootball/statisticsandrecords/players/player=69433/index.html
1930,Paraguay,Cayetano CARRERAS SAGUEIR,,FW,,/worldfootball/statisticsandrecords/players/player=69436/index.html
1930,Paraguay,Delfin BENITEZ CACERES,,FW,,/worldfootball/statisticsandrecords/players/player=47150/index.html
1930,Paraguay,Diego FLORENTIN,,MF,,/worldfootball/statisticsandrecords/players/player=69432/index.html
1930,Paraguay,Diogenes DOMINGUEZ,,FW,,/worldfootball/statisticsandrecords/players/player=48669/index.html
1930,Paraguay,Eusebio DIAZ,,MF,,/worldfootball/statisticsandrecords/players/player=48525/index.html
1930,Paraguay,Eustaquio CHAMORRO,,DF,,/worldfootball/statisticsandrecords/players/player=69431/index.html
1930,Paraguay,Francisco AGUIRRE,,MF,,/worldfootball/statisticsandrecords/players/player=45077/index.html
1930,Paraguay,Gerardo ROMERO,,FW,,/worldfootball/statisticsandrecords/players/player=57096/index.html
1930,Paraguay,Jacinto VILLALBA,,FW,,/worldfootball/statisticsandrecords/players/player=69434/index.html
1930,Paraguay,Jose Leon MIRACCA,,DF,,/worldfootball/statisticsandrecords/players/player=54282/index.html
1930,Paraguay,Lino NESSI,,FW,,/worldfootball/statisticsandrecords/players/player=55057/index.html
1930,Paraguay,Luis VARGAS PENA,,FW,,/worldfootball/statisticsandrecords/players/player=56077/index.html
1930,Paraguay,Modesto DENIS,,GK,,/worldfootball/statisticsandrecords/players/player=48426/index.html
1930,Paraguay,Pedro BENITEZ,,GK,,/worldfootball/statisticsandrecords/players/player=198016/index.html
1930,Paraguay,Quiterio OLMEDO,,DF,,/worldfootball/statisticsandrecords/players/player=55547/index.html
1930,Paraguay,Romildo ETCHEVERRY,,MF,,/worldfootball/statisticsandrecords/players/player=49158/index.html
1930,Paraguay,Salvador FLORES,,DF,,/worldfootball/statisticsandrecords/players/player=49489/index.html
1930,Paraguay,Santiago BENITEZ,,MF,,/worldfootball/statisticsandrecords/players/player=46450/index.html
1930,Paraguay,Tranquilino GARCETE,,MF,,/worldfootball/statisticsandrecords/players/player=49757/index.html
1930,Peru,Alberto DENEGRI,,MF,,/worldfootball/statisticsandrecords/players/player=48421/index.html
1930,Peru,Alberto SORIA,,DF,,/worldfootball/statisticsandrecords/players/player=58266/index.html
1930,Peru,Alejandro VILLANUEVA,,FW,,/worldfootball/statisticsandrecords/players/player=59634/index.html
1930,Peru,Antonio MAQUILON,,DF,,/worldfootball/statisticsandrecords/players/player=53609/index.html
1930,Peru,Arturo FERNANDEZ,,DF,,/worldfootball/statisticsandrecords/players/player=69405/index.html
1930,Peru,Carlos CILLONIZ,,FW,,/worldfootball/statisticsandrecords/players/player=69407/index.html
1930,Peru,Demetrio NEYRA,,FW,,/worldfootball/statisticsandrecords/players/player=55080/index.html
1930,Peru,Domingo GARCIA,,MF,,/worldfootball/statisticsandrecords/players/player=49763/index.html
1930,Peru,Eduardo ASTENGO,,MF,,/worldfootball/statisticsandrecords/players/player=45885/index.html
1930,Peru,Jorge GONGORA,,FW,,/worldfootball/statisticsandrecords/players/player=182326/index.html
1930,Peru,Jorge PARDON,,GK,,/worldfootball/statisticsandrecords/players/player=55932/index.html
1930,Peru,Jorge SARMIENTO,,FW,,/worldfootball/statisticsandrecords/players/player=182327/index.html
1930,Peru,Jose FLORES,, ,,/worldfootball/statisticsandrecords/players/player=49485/index.html
1930,Peru,Jose Maria LAVALLE,,FW,,/worldfootball/statisticsandrecords/players/player=52809/index.html
1930,Peru,Juan Alfonso VALLE,,MF,,/worldfootball/statisticsandrecords/players/player=182328/index.html
1930,Peru,Juan VALDIVIESO,,GK,,/worldfootball/statisticsandrecords/players/player=59343/index.html
1930,Peru,Julio LORES,,FW,,/worldfootball/statisticsandrecords/players/player=69402/index.html
1930,Peru,Julio QUINTANA,,MF,,/worldfootball/statisticsandrecords/players/player=69404/index.html
1930,Peru,Lizardo NUE RODRIGUEZ,,FW,,/worldfootball/statisticsandrecords/players/player=69403/index.html
1930,Peru,Luis SOUZA,,FW,,/worldfootball/statisticsandrecords/players/player=58313/index.html
1930,Peru,Mario DE LAS CASAS,,DF,,/worldfootball/statisticsandrecords/players/player=48309/index.html
1930,Peru,Pablo PACHECO,,FW,,/worldfootball/statisticsandrecords/players/player=69406/index.html
1930,Peru,Placido GALINDO,,MF,,/worldfootball/statisticsandrecords/players/player=49705/index.html
1930,Romania,Adalbert DESU,,FW,,/worldfootball/statisticsandrecords/players/player=48467/index.html
1930,Romania,Adalbert STEINER,,DF,,/worldfootball/statisticsandrecords/players/player=58409/index.html
1930,Romania,Alfred EISENBEISSER,,MF,,/worldfootball/statisticsandrecords/players/player=49407/index.html
1930,Romania,Constantin STANCIU,,FW,,/worldfootball/statisticsandrecords/players/player=58384/index.html
1930,Romania,Corneliu ROBE,,MF,,/worldfootball/statisticsandrecords/players/player=56972/index.html
1930,Romania,Emerich VOGL,,DF,,/worldfootball/statisticsandrecords/players/player=59693/index.html
1930,Romania,Ilile SUBASEANU,,FW,,/worldfootball/statisticsandrecords/players/player=69400/index.html
1930,Romania,Ion LAPUSNEANU,,GK,,/worldfootball/statisticsandrecords/players/player=52738/index.html
1930,Romania,Iosif CZAKO,,DF,,/worldfootball/statisticsandrecords/players/player=69399/index.html
1930,Romania,Ladislau RAFFINSKY,,MF,,/worldfootball/statisticsandrecords/players/player=56587/index.html
1930,Romania,Nicolae KOVACS,,FW,,/worldfootball/statisticsandrecords/players/player=52463/index.html
1930,Romania,Rudolf BUERGER,,DF,,/worldfootball/statisticsandrecords/players/player=47067/index.html
1930,Romania,Rudolf WETZER,,FW,,/worldfootball/statisticsandrecords/players/player=59918/index.html
1930,Romania,Samuel ZAUBER,,GK,,/worldfootball/statisticsandrecords/players/player=69401/index.html
1930,Romania,Stefan BARBU,,FW,,/worldfootball/statisticsandrecords/players/player=69398/index.html
1930,Uruguay,Alvaro GESTIDO,,MF,,/worldfootball/statisticsandrecords/players/player=49893/index.html
1930,Uruguay,Angel MELOGNO,,MF,,/worldfootball/statisticsandrecords/players/player=69411/index.html
1930,Uruguay,Carlos RIOLFO,,MF,,/worldfootball/statisticsandrecords/players/player=69413/index.html
1930,Uruguay,Conduelo PIRIZ,,MF,,/worldfootball/statisticsandrecords/players/player=69410/index.html
1930,Uruguay,Domingo TEJERA,,DF,,/worldfootball/statisticsandrecords/players/player=58837/index.html
1930,Uruguay,Emilio RECOBA,,DF,,/worldfootball/statisticsandrecords/players/player=69412/index.html
1930,Uruguay,Enrique BALLESTRERO,,GK,,/worldfootball/statisticsandrecords/players/player=46133/index.html
1930,Uruguay,Ernesto MASCHERONI,,DF,,/worldfootball/statisticsandrecords/players/player=53764/index.html
1930,Uruguay,Hector CASTRO,,FW,,/worldfootball/statisticsandrecords/players/player=47398/index.html
1930,Uruguay,Hector SCARONE,,FW,,/worldfootball/statisticsandrecords/players/player=57652/index.html
1930,Uruguay,Jose ANDRADE,,MF,,/worldfootball/statisticsandrecords/players/player=45617/index.html
1930,Uruguay,Jose NASAZZI,,DF,,/worldfootball/statisticsandrecords/players/player=174795/index.html
1930,Uruguay,Juan ANSELMO,,FW,,/worldfootball/statisticsandrecords/players/player=45675/index.html
1930,Uruguay,Juan Carlos CALVO,,FW,,/worldfootball/statisticsandrecords/players/player=69408/index.html
1930,Uruguay,Lorenzo FERNANDEZ,,MF,,/worldfootball/statisticsandrecords/players/player=49351/index.html
1930,Uruguay,Miguel CAPPUCCINI,,GK,,/worldfootball/statisticsandrecords/players/player=69409/index.html
1930,Uruguay,Pablo DORADO,,FW,,/worldfootball/statisticsandrecords/players/player=48687/index.html
1930,Uruguay,Pedro CEA,,FW,,/worldfootball/statisticsandrecords/players/player=47419/index.html
1930,Uruguay,Pedro PETRONE,,FW,,/worldfootball/statisticsandrecords/players/player=56200/index.html
1930,Uruguay,Santos URDINARAN,,FW,,/worldfootball/statisticsandrecords/players/player=59283/index.html
1930,Uruguay,Victoriano IRIARTE,,FW,,/worldfootball/statisticsandrecords/players/player=51279/index.html
1930,Uruguay,Zoilo SALDOMBIDE,,FW,,/worldfootball/statisticsandrecords/players/player=69414/index.html
1930,USA,Alexander WOOD,,DF,,/worldfootball/statisticsandrecords/players/player=60034/index.html
1930,USA,Andrew AULD,,FW,,/worldfootball/statisticsandrecords/players/player=45930/index.html
1930,USA,Arnie OLIVER,,MF,,/worldfootball/statisticsandrecords/players/player=69426/index.html
1930,USA,Bart McGHEE,,FW,,/worldfootball/statisticsandrecords/players/player=53957/index.html
1930,USA,Bert PATENAUDE,,FW,,/worldfootball/statisticsandrecords/players/player=55992/index.html
1930,USA,Billy GONSALVES,,FW,,/worldfootball/statisticsandrecords/players/player=50076/index.html
1930,USA,Frank VAUGHN,,DF,,/worldfootball/statisticsandrecords/players/player=69422/index.html
1930,USA,George MOORHOUSE,,DF,,/worldfootball/statisticsandrecords/players/player=54468/index.html
1930,USA,Jim BROWN,,FW,,/worldfootball/statisticsandrecords/players/player=46989/index.html
1930,USA,Jim GENTLE,,FW,,/worldfootball/statisticsandrecords/players/player=69424/index.html
1930,USA,Jimmy DOUGLAS,,GK,,/worldfootball/statisticsandrecords/players/player=48705/index.html
1930,USA,Jimmy GALLAGHER,,MF,,/worldfootball/statisticsandrecords/players/player=49709/index.html
1930,USA,Mike BOOKIE,,MF,,/worldfootball/statisticsandrecords/players/player=69423/index.html
1930,USA,Phil SLONE,,MF,,/worldfootball/statisticsandrecords/players/player=69425/index.html
1930,USA,Ralph TRACY,,DF,,/worldfootball/statisticsandrecords/players/player=59115/index.html
1930,USA,Tom FLORIE,,FW,,/worldfootball/statisticsandrecords/players/player=49494/index.html
1930,Yugoslavia,Aleksandar TIRNANIC,,FW,,/worldfootball/statisticsandrecords/players/player=61698/index.html
1930,Yugoslavia,Blagoje MARJANOVIC,,FW,,/worldfootball/statisticsandrecords/players/player=53657/index.html
1930,Yugoslavia,Branislav HRNJICEK,,FW,,/worldfootball/statisticsandrecords/players/player=69378/index.html
1930,Yugoslavia,Branislav SEKULIC,,FW,,/worldfootball/statisticsandrecords/players/player=57803/index.html
1930,Yugoslavia,Djordje VUJADINOVIC,,FW,,/worldfootball/statisticsandrecords/players/player=59734/index.html
1930,Yugoslavia,Dragan MIHAJLOVIC,,DF,,/worldfootball/statisticsandrecords/players/player=54213/index.html
1930,Yugoslavia,Dragan TOSIC,,DF,,/worldfootball/statisticsandrecords/players/player=59085/index.html
1930,Yugoslavia,Dragutin NAJDANOVIC,,FW,,/worldfootball/statisticsandrecords/players/player=54923/index.html
1930,Yugoslavia,Ivica BEK,,FW,,/worldfootball/statisticsandrecords/players/player=46364/index.html
1930,Yugoslavia,Ljubisa STEFANOVIC,,DF,,/worldfootball/statisticsandrecords/players/player=58397/index.html
1930,Yugoslavia,Milan STOJANOVIC,,GK,,/worldfootball/statisticsandrecords/players/player=69376/index.html
1930,Yugoslavia,Milorad ARSENIJEVIC,,MF,,/worldfootball/statisticsandrecords/players/player=45819/index.html
1930,Yugoslavia,Milovan JAKSIC,,GK,,/worldfootball/statisticsandrecords/players/player=51407/index.html
1930,Yugoslavia,Milutin IVKOVIC,,DF,,/worldfootball/statisticsandrecords/players/player=51343/index.html
1930,Yugoslavia,Momcilo DJOKIC,,MF,,/worldfootball/statisticsandrecords/players/player=48622/index.html
1930,Yugoslavia,Teofilo SPASOJEVIC,,MF,,/worldfootball/statisticsandrecords/players/player=69377/index.html
1930,Yugoslavia,Vlastimir PETKOVIC,, ,,/worldfootball/statisticsandrecords/players/player=314360/index.html
1934,Argentina,Alberto GALATEO,,FW,,/worldfootball/statisticsandrecords/players/player=49694/index.html
1934,Argentina,Alfonso LORENZO,,MF,,/worldfootball/statisticsandrecords/players/player=69474/index.html
1934,Argentina,Alfredo DE VINCENZI,,FW,,/worldfootball/statisticsandrecords/players/player=48333/index.html
1934,Argentina,Angel GRIPPA,,GK,,/worldfootball/statisticsandrecords/players/player=69470/index.html
1934,Argentina,Arcadio LOPEZ,,MF,,/worldfootball/statisticsandrecords/players/player=53160/index.html
1934,Argentina,Costantino URBIETA SOSA,,MF,,/worldfootball/statisticsandrecords/players/player=59281/index.html
1934,Argentina,Enrique CHIMENTO,,DF,,/worldfootball/statisticsandrecords/players/player=69471/index.html
1934,Argentina,Ernesto ALBARRACIN,,MF,,/worldfootball/statisticsandrecords/players/player=69472/index.html
1934,Argentina,Ernesto BELIS,,DF,,/worldfootball/statisticsandrecords/players/player=46383/index.html
1934,Argentina,Federico WILDE,,FW,,/worldfootball/statisticsandrecords/players/player=59939/index.html
1934,Argentina,Francisco RUA,,FW,,/worldfootball/statisticsandrecords/players/player=57181/index.html
1934,Argentina,Hector FRESCHI,,GK,,/worldfootball/statisticsandrecords/players/player=49606/index.html
1934,Argentina,Jose NEHIN,,MF,,/worldfootball/statisticsandrecords/players/player=55028/index.html
1934,Argentina,Juan PEDEVILLA,,DF,,/worldfootball/statisticsandrecords/players/player=56047/index.html
1934,Argentina,Luca IZZETA,,FW,,/worldfootball/statisticsandrecords/players/player=69473/index.html
1934,Argentina,Ramon ASTUDILLO,,DF,,/worldfootball/statisticsandrecords/players/player=70077/index.html
1934,Argentina,Roberto IRANETA,,FW,,/worldfootball/statisticsandrecords/players/player=51274/index.html
1934,Argentina,Vincente PEREZ,,FW,,/worldfootball/statisticsandrecords/players/player=69475/index.html
1934,Austria,Anton JANDA,,DF,,/worldfootball/statisticsandrecords/players/player=69521/index.html
1934,Austria,Franz CISAR,,DF,,/worldfootball/statisticsandrecords/players/player=47794/index.html
1934,Austria,Franz WAGNER,,MF,,/worldfootball/statisticsandrecords/players/player=59758/index.html
1934,Austria,Friederich FRANZL,,GK,,/worldfootball/statisticsandrecords/players/player=69519/index.html
1934,Austria,Georg BRAUN,,FW,,/worldfootball/statisticsandrecords/players/player=46918/index.html
1934,Austria,Hans URBANEK,,MF,,/worldfootball/statisticsandrecords/players/player=59280/index.html
1934,Austria,Johann HORVATH,,FW,,/worldfootball/statisticsandrecords/players/player=51009/index.html
1934,Austria,Johann WALZHOFER,,FW,,/worldfootball/statisticsandrecords/players/player=59798/index.html
1934,Austria,Josef BICAN,,FW,,/worldfootball/statisticsandrecords/players/player=174400/index.html
1934,Austria,Josef HASSMANN,,FW,,/worldfootball/statisticsandrecords/players/player=69524/index.html
1934,Austria,Josef SMISTIK,,MF,,/worldfootball/statisticsandrecords/players/player=58165/index.html
1934,Austria,Josef STROH,,FW,,/worldfootball/statisticsandrecords/players/player=58494/index.html
